City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather
259,Riyadh,SA,2021-10-09 20:41:56,24.6877,46.7219,80.74,16,0,5.35,clear sky
260,Shingu,JP,2021-10-09 20:39:15,33.7333,135.9833,71.38,90,36,6.62,scattered clouds
261,Viedma,AR,2021-10-09 20:40:28,-40.8135,-62.9967,78.3,22,0,12.1,clear sky
262,Padang,ID,2021-10-09 20:44:04,-0.9492,100.3543,75.25,90,26,4.23,scattered clouds
263,Linxia,CN,2021-10-09 20:44:04,35.6003,103.2064,34.43,96,100,1.57,light rain
264,Pringsewu,ID,2021-10-09 20:44:05,-5.3582,104.9744,74.48,96,41,2.91,scattered clouds
265,Necochea,AR,2021-10-09 20:44:05,-38.5473,-58.7368,65.03,69,0,11.56,clear sky
266,Nuevo Progreso,MX,2021-10-09 20:44:06,23.1667,-97.95,91.6,50,29,1.99,scattered clouds
267,Lakatoro,VU,2021-10-09 20:44:06,-16.0999,167.4164,79.14,78,54,15.41,broken clouds
268,Edgewater,US,2021-10-09 20:44:07,28.9889,-80.9023,88.21,64,3,11.01,clear sky
269,High Prairie,CA,2021-10-09 20:44:07,55.4334,-116.4858,56.5,39,100,16.02,overcast clouds
270,Alyangula,AU,2021-10-09 20:44:07,-13.8483,136.4192,71.47,88,53,0.0,broken clouds
271,Hasaki,JP,2021-10-09 20:44:08,35.7333,140.8333,66.6,83,19,4.63,few clouds
272,Correntina,BR,2021-10-09 20:44:08,-13.3433,-44.6367,89.35,28,39,9.35,scattered clouds
273,Fairbanks,US,2021-10-09 20:44:08,64.8378,-147.7164,39.6,89,75,0.0,broken clouds
274,Abha,SA,2021-10-09 20:44:09,18.2164,42.5053,67.82,32,0,14.97,clear sky
275,Crestview,US,2021-10-09 20:44:09,30.7621,-86.5705,88.52,51,1,5.99,clear sky
276,Sterling,US,2021-10-09 20:41:39,39.0062,-77.4286,72.16,80,90,5.01,overcast clouds
277,Beyneu,KZ,2021-10-09 20:44:10,45.3167,55.2,49.06,47,0,7.81,clear sky
278,Johvi,EE,2021-10-09 20:44:10,59.3592,27.4211,49.51,78,100,8.68,overcast clouds
279,Huilong,CN,2021-10-09 20:44:10,31.8111,121.655,77.99,93,0,8.95,clear sky
280,Ponta Delgada,PT,2021-10-09 20:44:11,37.7333,-25.6667,70.52,78,40,11.5,scattered clouds
281,Naberera,TZ,2021-10-09 20:44:11,-4.2,36.9333,64.06,75,10,9.6,clear sky
282,Buloh Kasap,MY,2021-10-09 20:44:11,2.5536,102.764,78.71,85,100,2.08,overcast clouds
283,Fort-Shevchenko,KZ,2021-10-09 20:44:12,44.5086,50.263,50.31,56,6,7.16,clear sky
284,Sladkovo,RU,2021-10-09 20:44:12,55.5284,70.3385,42.33,74,100,8.88,overcast clouds
285,Tabuk,PH,2021-10-09 20:44:13,17.4189,121.4443,72.91,92,98,2.08,overcast clouds
286,San Juan,AR,2021-10-09 20:44:13,-31.5375,-68.5364,61.74,39,78,13.24,broken clouds
287,Zhezkazgan,KZ,2021-10-09 20:44:13,47.8043,67.7144,44.83,47,96,6.71,overcast clouds
288,Dalvik,IS,2021-10-09 20:44:14,65.9702,-18.5286,40.93,99,100,6.85,overcast clouds
289,Bilibino,RU,2021-10-09 20:44:14,68.0546,166.4372,4.59,97,100,0.72,overcast clouds
290,Beohari,IN,2021-10-09 20:44:15,24.05,81.3833,70.79,70,2,3.58,clear sky
291,San Patricio,US,2021-10-09 20:44:15,28.017,-97.5169,91.49,45,0,13.69,clear sky
292,Sao Sebastiao,BR,2021-10-09 20:44:15,-23.76,-45.4097,66.58,93,100,7.92,overcast clouds
293,Turinsk,RU,2021-10-09 20:44:16,58.0458,63.696,33.51,80,84,6.8,broken clouds
294,Imbituba,BR,2021-10-09 20:44:16,-28.24,-48.6703,64.29,93,100,13.51,light rain
295,Jiuquan,CN,2021-10-09 20:44:16,39.7432,98.5174,36.36,37,0,5.06,clear sky
296,Saint-Joseph,RE,2021-10-09 20:44:17,-21.3667,55.6167,70.18,81,38,14.34,light rain
297,Ambilobe,MG,2021-10-09 20:44:17,-13.2,49.05,71.46,70,13,6.35,few clouds
298,Bintulu,MY,2021-10-09 20:44:18,3.1667,113.0333,77.41,100,20,1.99,few clouds
299,Wajima,JP,2021-10-09 20:44:18,37.4,136.9,70.77,85,13,7.34,few clouds
300,Severo-Kurilsk,RU,2021-10-09 20:44:00,50.6789,156.125,44.58,78,21,12.82,few clouds
301,Coquimbo,CL,2021-10-09 20:43:47,-29.9533,-71.3436,62.33,48,20,13.8,few clouds
302,Lata,PT,2021-10-09 20:42:11,40.1629,-8.3327,62.08,81,41,1.57,scattered clouds
303,Shwebo,MM,2021-10-09 20:44:19,22.5667,95.7,77.72,84,28,3.6,scattered clouds
304,Kushima,JP,2021-10-09 20:44:19,31.4583,131.2333,76.12,83,100,10.04,overcast clouds
305,Hofn,IS,2021-10-09 20:44:19,64.2539,-15.2082,47.91,81,100,5.55,overcast clouds
306,La Sarre,CA,2021-10-09 20:44:20,48.8002,-79.1996,66.13,74,100,7.74,overcast clouds
307,Asyut,EG,2021-10-09 20:40:01,27.181,31.1837,77.18,36,0,6.24,clear sky
308,Wanning,CN,2021-10-09 20:44:20,18.8003,110.3967,77.97,88,93,11.92,overcast clouds
309,Soure,BR,2021-10-09 20:44:21,-0.7167,-48.5233,79.77,78,86,12.1,overcast clouds
310,Nola,IT,2021-10-09 20:44:21,40.922,14.5329,66.06,57,69,7.02,broken clouds
311,Pochutla,MX,2021-10-09 20:44:22,15.7432,-96.4661,87.62,79,93,5.46,overcast clouds
312,Roanoke Rapids,US,2021-10-09 20:44:22,36.4615,-77.6542,69.49,100,90,8.05,overcast clouds
313,Kjollefjord,NO,2021-10-09 20:44:22,70.9457,27.3465,38.52,95,100,5.55,overcast clouds
314,Cabra,ES,2021-10-09 20:44:23,37.4725,-4.4421,74.25,68,100,5.03,overcast clouds
315,Balykshi,KZ,2021-10-09 20:41:49,47.0667,51.8667,35.6,55,0,2.24,clear sky
316,Guerrero Negro,MX,2021-10-09 20:44:23,27.9769,-114.0611,75.67,53,5,23.38,clear sky
317,Ixtapa,MX,2021-10-09 20:44:24,20.7,-105.2,90.23,75,100,1.99,overcast clouds
318,Zhigansk,RU,2021-10-09 20:44:24,66.7697,123.3711,33.19,99,100,19.06,snow
319,La Paz,BO,2021-10-09 20:44:24,-16.5,-68.15,60.78,54,75,10.36,broken clouds
320,Pitimbu,BR,2021-10-09 20:44:25,-7.4706,-34.8086,81.19,77,97,12.84,overcast clouds
321,Salalah,OM,2021-10-09 20:44:25,17.0151,54.0924,82.49,83,20,5.75,few clouds
322,Torrevieja,ES,2021-10-09 20:44:25,37.9787,-0.6822,71.82,67,72,3.51,broken clouds
323,Saint-Gaudens,FR,2021-10-09 20:44:26,43.0833,0.6667,60.13,85,78,2.37,broken clouds
324,Fereydun Kenar,IR,2021-10-09 20:44:26,36.6864,52.5225,61.9,74,98,5.1,overcast clouds
325,Norman Wells,CA,2021-10-09 20:44:27,65.282,-126.8329,30.24,93,90,8.05,light snow
326,Sao Miguel Do Araguaia,BR,2021-10-09 20:44:27,-13.275,-50.1628,94.8,25,80,3.18,broken clouds
327,Imeni Poliny Osipenko,RU,2021-10-09 20:44:27,52.4201,136.4853,37.4,86,100,5.39,overcast clouds
328,Kamaishi,JP,2021-10-09 20:44:28,39.2667,141.8833,63.23,89,91,11.61,overcast clouds
329,Betsiamites,CA,2021-10-09 20:44:28,48.9413,-68.646,54.5,72,47,4.72,scattered clouds
330,Richards Bay,ZA,2021-10-09 20:44:29,-28.783,32.0377,67.48,76,100,17.87,overcast clouds
331,Liwale,TZ,2021-10-09 20:43:39,-9.7667,37.9333,67.55,76,3,3.65,clear sky
332,Dikson,RU,2021-10-09 20:44:29,73.5069,80.5464,30.18,60,100,24.34,overcast clouds
333,Mingaora,PK,2021-10-09 20:44:04,34.7758,72.3625,65.14,55,2,6.85,clear sky
334,Faratsiho,MG,2021-10-09 20:44:30,-19.4,46.95,57.18,75,95,2.21,overcast clouds
335,Arboledas,CO,2021-10-09 20:44:30,7.6423,-72.7994,80.76,93,96,1.95,overcast clouds
336,Cheremukhovo,RU,2021-10-09 20:44:31,60.3484,59.9851,29.55,86,21,4.97,few clouds
337,Tarko-Sale,RU,2021-10-09 20:44:31,64.9225,77.785,28.71,78,100,16.33,overcast clouds
338,Agadez,NE,2021-10-09 20:44:31,19.75,10.25,80.58,9,49,5.48,scattered clouds
339,Mantua,IT,2021-10-09 20:44:32,45.1667,10.7833,60.04,73,61,3.0,broken clouds
340,Kashi,CN,2021-10-09 20:44:32,39.4547,75.9797,49.21,43,75,6.71,dust
341,Bereda,ES,2021-10-09 20:44:32,43.2686,-7.5406,58.91,99,100,7.9,overcast clouds
342,Louviers,FR,2021-10-09 20:44:33,49.2167,1.1667,54.36,84,0,6.91,clear sky
343,Kanniyakumari,IN,2021-10-09 20:44:33,8.0833,77.5667,80.02,84,100,16.87,overcast clouds
344,Matamoros,MX,2021-10-09 20:44:34,25.5333,-103.25,89.71,14,1,5.75,clear sky
345,Paita,PE,2021-10-09 20:44:34,-5.0892,-81.1144,72.16,76,63,19.46,broken clouds
346,Sunbury,AU,2021-10-09 20:44:34,-37.5833,144.7333,50.56,89,75,1.99,broken clouds
347,Springbok,ZA,2021-10-09 20:44:35,-29.6643,17.8865,57.13,45,18,9.55,few clouds
348,Banda Aceh,ID,2021-10-09 20:44:35,5.5577,95.3222,79.52,80,79,12.84,broken clouds
349,Ahipara,NZ,2021-10-09 20:44:35,-35.1667,173.1667,56.8,71,99,10.6,overcast clouds
350,Tizapan El Alto,MX,2021-10-09 20:44:36,20.1667,-103.0667,85.26,53,95,1.5,overcast clouds
351,Ilulissat,GL,2021-10-09 20:44:36,69.2167,-51.1,30.22,47,20,6.91,few clouds
352,Srednekolymsk,RU,2021-10-09 20:44:36,67.45,153.6833,7.27,96,43,4.16,scattered clouds
353,Olot,ES,2021-10-09 20:44:37,42.181,2.4901,63.21,84,95,1.28,overcast clouds
354,Naryan-Mar,RU,2021-10-09 20:44:37,67.6713,53.087,30.7,74,86,8.12,overcast clouds
355,Caramay,PH,2021-10-09 20:44:38,10.1815,119.236,78.15,85,100,5.77,moderate rain
356,Synya,RU,2021-10-09 20:44:38,65.3718,58.0387,28.15,88,17,3.85,few clouds
357,Wajir,KE,2021-10-09 20:44:38,1.7471,40.0573,79.48,56,50,19.73,scattered clouds
358,Saint Anthony,US,2021-10-09 20:44:39,45.0205,-93.218,79.25,65,1,3.0,clear sky
359,Port Blair,IN,2021-10-09 20:44:39,11.6667,92.75,78.84,94,90,2.3,overcast clouds
360,Nanchang,CN,2021-10-09 20:44:40,28.6833,115.8833,73.67,81,99,10.67,overcast clouds
361,Elizabeth City,US,2021-10-09 20:44:40,36.2946,-76.2511,73.42,95,90,16.11,overcast clouds
362,Poronaysk,RU,2021-10-09 20:44:40,49.2167,143.1167,49.12,83,100,12.06,overcast clouds
363,Ulcinj,ME,2021-10-09 20:44:41,41.9294,19.2244,60.93,76,88,12.03,overcast clouds
364,Camacha,PT,2021-10-09 20:44:41,33.0833,-16.3333,68.76,73,40,12.66,scattered clouds
365,Lompoc,US,2021-10-09 20:40:12,34.6391,-120.4579,81.01,44,1,17.27,clear sky
366,San Pedro,PH,2021-10-09 20:44:42,14.35,121.0167,81.63,87,75,6.91,broken clouds
367,Rocha,UY,2021-10-09 20:44:42,-34.4833,-54.3333,58.68,73,1,9.57,clear sky
368,Inhambane,MZ,2021-10-09 20:44:42,-23.865,35.3833,72.39,78,0,14.25,clear sky
369,Santa Cruz De Tenerife,ES,2021-10-09 20:44:43,28.4682,-16.2546,74.88,89,75,5.99,broken clouds
370,Hami,CN,2021-10-09 20:44:43,42.8,93.45,42.8,36,0,4.81,clear sky
371,Mikhaylovskoye,RU,2021-10-09 20:44:43,51.8239,79.7172,40.77,72,0,7.05,clear sky
372,Dogondoutchi,NE,2021-10-09 20:44:44,13.6393,4.0287,91.56,26,100,8.37,overcast clouds
373,Ariquemes,BR,2021-10-09 20:44:44,-9.9133,-63.0408,95.32,36,94,4.7,overcast clouds
374,Novobiryusinskiy,RU,2021-10-09 20:44:45,56.9578,97.7076,42.39,78,100,15.39,light rain
375,Barra Do Garcas,BR,2021-10-09 20:44:45,-15.89,-52.2567,95.58,49,20,6.91,few clouds
376,Omsukchan,RU,2021-10-09 20:44:45,62.5333,155.8,8.83,92,63,4.05,broken clouds
377,Teya,RU,2021-10-09 20:44:46,60.3778,92.6267,32.02,87,100,12.48,overcast clouds
378,Maceio,BR,2021-10-09 20:44:46,-9.6658,-35.7353,83.64,65,20,6.91,few clouds
379,Szamotuly,PL,2021-10-09 20:44:32,52.612,16.5779,45.99,65,25,7.18,scattered clouds
380,Tamworth,GB,2021-10-09 20:44:47,52.634,-1.6959,60.48,87,100,1.86,overcast clouds
381,Bayir,TR,2021-10-09 20:44:48,37.2687,28.2167,57.72,78,0,2.44,clear sky
382,Berlevag,NO,2021-10-09 20:42:51,70.8578,29.0864,37.8,95,100,6.53,overcast clouds
383,Manokwari,ID,2021-10-09 20:44:48,-0.8667,134.0833,79.3,77,26,2.06,scattered clouds
384,Jiancheng,CN,2021-10-09 20:44:49,30.391,104.5491,64.99,84,100,9.8,overcast clouds
385,Fernan-Nunez,ES,2021-10-09 20:44:49,37.6884,-4.7247,71.73,57,100,5.73,overcast clouds
386,Santa Marta,CO,2021-10-09 20:44:49,11.2408,-74.199,84.34,78,5,9.6,clear sky
387,Aksarka,RU,2021-10-09 20:44:50,66.5606,67.7975,28.65,69,23,11.39,few clouds
388,Craig,US,2021-10-09 20:44:50,40.5153,-107.5464,60.17,57,40,20.71,thunderstorm
389,Tambovka,RU,2021-10-09 20:44:51,50.0969,128.0489,41.11,96,83,16.06,broken clouds
390,Novyy Urengoy,RU,2021-10-09 20:44:51,66.0833,76.6333,27.45,78,72,14.38,broken clouds
391,Malko Tarnovo,BG,2021-10-09 20:42:32,41.9833,27.5333,49.98,96,100,10.96,overcast clouds
392,Camopi,GF,2021-10-09 20:44:32,3.1655,-52.3158,83.89,62,100,4.61,overcast clouds
393,Virden,US,2021-10-09 20:44:52,39.5009,-89.7679,85.86,56,100,11.3,overcast clouds
394,Mount Gambier,AU,2021-10-09 20:44:28,-37.8333,140.7667,39.11,93,68,5.75,broken clouds
395,Banswada,IN,2021-10-09 20:44:52,18.3833,77.8833,74.75,86,99,2.66,overcast clouds
396,Katsuura,JP,2021-10-09 20:43:44,35.1333,140.3,69.19,85,28,2.95,scattered clouds
397,Pak Chong,TH,2021-10-09 20:44:53,14.708,101.4161,72.72,95,100,4.83,light rain
398,Pecos,US,2021-10-09 20:44:53,31.4229,-103.4932,100.49,12,1,14.97,clear sky
399,Callaway,US,2021-10-09 20:44:53,30.153,-85.5699,88.92,46,1,4.0,clear sky
400,Sungaipenuh,ID,2021-10-09 20:44:54,-2.0833,101.3833,65.37,96,61,2.04,light rain
401,Vestmannaeyjar,IS,2021-10-09 20:43:34,63.4427,-20.2734,46.0,81,100,7.76,overcast clouds
402,Ust-Nera,RU,2021-10-09 20:44:54,64.5667,143.2,21.33,94,100,6.46,light snow
403,Kayerkan,RU,2021-10-09 20:44:55,69.3497,87.7602,19.85,92,100,14.2,light snow
404,La Ronge,CA,2021-10-09 20:44:55,55.1001,-105.2842,59.25,20,40,6.91,scattered clouds
405,Novovarshavka,RU,2021-10-09 20:44:55,54.1721,74.6946,40.14,83,29,6.49,scattered clouds
406,Nome,US,2021-10-09 20:44:56,64.5011,-165.4064,39.16,69,1,0.0,clear sky
407,Kurumkan,RU,2021-10-09 20:44:56,54.3,110.3,33.28,83,84,4.03,broken clouds
408,Kampot,KH,2021-10-09 20:44:56,10.6167,104.1833,82.45,87,100,8.75,overcast clouds
409,Tilichiki,RU,2021-10-09 20:42:32,60.4667,166.1,25.27,74,16,3.27,few clouds
410,Santa Maria,BR,2021-10-09 20:44:57,-29.6842,-53.8069,69.1,78,90,9.22,overcast clouds
411,Praya,CV,2021-10-09 20:44:57,14.9215,-23.5087,81.14,78,20,9.22,few clouds
412,Kuching,MY,2021-10-09 20:42:03,1.55,110.3333,80.82,89,20,3.44,few clouds
413,Wainwright,CA,2021-10-09 20:44:58,52.839,-110.8572,57.11,14,36,6.78,scattered clouds
414,Mazagao,BR,2021-10-09 20:44:58,-0.115,-51.2894,91.45,62,100,4.47,overcast clouds
415,Marsaxlokk,MT,2021-10-09 20:44:58,35.8419,14.5431,71.08,77,20,3.44,few clouds
416,Pauini,BR,2021-10-09 20:44:59,-7.7136,-66.9764,93.31,42,100,3.91,overcast clouds
417,Egvekinot,RU,2021-10-09 20:44:59,66.3167,-179.1667,18.43,85,100,6.46,overcast clouds
418,Kangasala,FI,2021-10-09 20:44:59,61.4638,24.076,52.99,93,100,7.02,overcast clouds
419,Erenhot,CN,2021-10-09 20:43:54,43.6475,111.9767,38.26,49,0,16.75,clear sky
420,Nirmal,IN,2021-10-09 20:45:00,19.1,78.35,74.97,84,95,3.49,overcast clouds
421,Xunchang,CN,2021-10-09 20:45:00,28.4543,104.715,64.44,93,100,1.97,light rain
422,Maxixe,MZ,2021-10-09 20:45:01,-23.8597,35.3472,71.62,78,0,12.77,clear sky
423,North Fort Myers,US,2021-10-09 20:43:24,26.6673,-81.8801,89.65,70,90,3.44,overcast clouds
424,Mehamn,NO,2021-10-09 20:45:01,71.0357,27.8492,37.8,97,100,6.44,overcast clouds
425,Khani,GE,2021-10-09 20:45:02,41.9563,42.9566,51.37,73,2,5.03,clear sky
426,Fare,PF,2021-10-09 20:45:03,-16.7,-151.0167,77.88,69,0,3.0,clear sky
427,Dese,ET,2021-10-09 20:45:04,11.1333,39.6333,54.03,87,100,2.3,overcast clouds
428,Safford,US,2021-10-09 20:45:04,32.834,-109.7076,85.93,39,1,4.61,clear sky
429,San Quintin,MX,2021-10-09 20:45:05,30.4833,-115.95,70.43,57,29,24.47,scattered clouds
430,Pevek,RU,2021-10-09 20:43:41,69.7008,170.3133,24.13,94,100,3.09,light snow
431,Saquena,PE,2021-10-09 20:45:06,-4.6667,-73.5167,87.55,57,76,1.66,broken clouds
432,Siuna,NI,2021-10-09 20:45:07,13.7332,-84.7773,79.74,88,99,3.11,overcast clouds
433,Laguna,US,2021-10-09 20:45:07,38.421,-121.4238,75.06,43,1,4.0,clear sky
434,Henties Bay,NA,2021-10-09 20:45:07,-22.116,14.2845,57.85,80,0,3.98,clear sky
435,Kincardine,GB,2021-10-09 20:45:08,56.0667,-3.7167,58.19,95,67,7.92,broken clouds
436,Bandarbeyla,SO,2021-10-09 20:45:08,9.4942,50.8122,78.22,82,89,20.02,overcast clouds
437,Arlit,NE,2021-10-09 20:45:09,18.7369,7.3853,88.32,9,32,8.97,scattered clouds
438,Nishihara,JP,2021-10-09 20:45:09,26.1842,127.7558,81.68,78,40,11.5,scattered clouds
439,Coahuayana,MX,2021-10-09 20:45:10,18.7333,-103.6833,87.69,69,100,4.52,overcast clouds
440,Derzhavinsk,KZ,2021-10-09 20:45:10,51.1,66.3167,41.32,50,0,5.37,clear sky
441,Sayyan,YE,2021-10-09 20:45:10,15.1718,44.3244,62.38,43,28,15.08,scattered clouds
442,Gurupa,BR,2021-10-09 20:45:11,-1.405,-51.64,87.94,48,96,2.39,overcast clouds
443,Otradnoye,RU,2021-10-09 20:45:11,59.7775,30.8181,54.03,85,98,5.97,overcast clouds
444,Los Llanos De Aridane,ES,2021-10-09 20:45:11,28.6585,-17.9182,69.55,88,0,17.27,clear sky
445,Codrington,AU,2021-10-09 20:44:54,-38.2667,141.9667,48.15,67,37,8.05,scattered clouds
446,Neuquen,AR,2021-10-09 20:41:34,-38.9516,-68.0591,80.49,22,0,9.22,clear sky
447,Havelock,US,2021-10-09 20:45:12,34.8791,-76.9013,71.83,93,75,1.99,moderate rain
448,Champerico,GT,2021-10-09 20:45:12,14.3,-91.9167,90.14,80,100,9.93,overcast clouds
449,Vila Velha,BR,2021-10-09 20:40:58,-20.3297,-40.2925,69.75,83,75,2.3,broken clouds
450,Conde,BR,2021-10-09 20:45:13,-7.2597,-34.9075,80.06,74,40,12.66,scattered clouds
451,Howard Springs,AU,2021-10-09 20:45:13,-12.497,131.047,78.71,95,100,2.98,overcast clouds
452,Jawhar,SO,2021-10-09 20:45:14,2.7809,45.5005,77.2,84,32,9.86,scattered clouds
453,Sehithwa,BW,2021-10-09 20:45:14,-20.4667,22.7167,77.56,11,0,6.96,clear sky
454,Ust-Omchug,RU,2021-10-09 20:45:14,61.15,149.6333,2.86,95,47,2.13,scattered clouds
455,Muskogee,US,2021-10-09 20:45:15,35.5834,-95.3336,94.51,33,60,16.46,broken clouds
456,Vermilion,US,2021-10-09 20:45:15,40.1667,-87.7506,85.57,54,1,1.99,clear sky
457,Los Algarrobos,PA,2021-10-09 20:45:15,8.5,-82.4333,86.41,70,40,12.66,scattered clouds
458,Mega,ET,2021-10-09 20:45:16,4.05,38.3,63.91,71,69,12.55,broken clouds
459,Kokkola,FI,2021-10-09 20:45:16,63.8385,23.1307,53.92,86,90,8.01,overcast clouds
460,Russell,US,2021-10-09 20:43:30,32.3502,-85.1999,83.8,52,75,3.44,broken clouds
461,Toktogul,KG,2021-10-09 20:45:17,41.8708,72.9402,51.33,86,100,2.1,overcast clouds
462,Mareeba,AU,2021-10-09 20:45:17,-17.0,145.4333,70.52,93,81,4.32,broken clouds
463,Birao,CF,2021-10-09 20:45:17,10.2849,22.7882,78.94,39,70,3.96,broken clouds
464,Lashio,MM,2021-10-09 20:41:52,22.9333,97.75,66.43,99,96,0.67,overcast clouds
465,Muros,ES,2021-10-09 20:45:18,42.7762,-9.0603,66.24,68,73,13.44,broken clouds
466,Ostersund,SE,2021-10-09 20:45:18,63.1792,14.6357,54.61,94,90,6.91,overcast clouds
467,Boa Vista,BR,2021-10-09 20:41:02,2.8197,-60.6733,89.58,48,40,5.75,scattered clouds
468,Teahupoo,PF,2021-10-09 20:45:19,-17.8333,-149.2667,78.76,71,28,3.71,scattered clouds
469,Rawson,AR,2021-10-09 20:45:19,-43.3002,-65.1023,73.47,27,0,18.5,clear sky
470,Volodarskiy,RU,2021-10-09 20:45:20,46.4013,48.5409,39.15,46,11,2.17,few clouds
471,Havre,FR,2021-10-09 20:45:20,49.5833,0.3333,53.37,94,6,4.61,clear sky
472,Mae Hong Son,TH,2021-10-09 20:45:21,19.3003,97.9685,72.88,99,100,0.83,overcast clouds
473,Gardner,US,2021-10-09 20:43:15,42.5751,-71.9981,59.45,75,90,6.91,overcast clouds
474,Kayes,ML,2021-10-09 20:45:21,14.0,-11.0,82.81,63,70,4.38,broken clouds
475,Sechura,PE,2021-10-09 20:45:21,-5.5569,-80.8222,77.18,57,61,17.67,broken clouds
476,Puerto Escondido,MX,2021-10-09 20:45:22,15.85,-97.0667,82.94,80,100,5.64,overcast clouds
477,Bergen,NO,2021-10-09 20:45:22,60.392,5.328,57.07,85,75,21.85,light rain
478,Tagusao,PH,2021-10-09 20:45:23,9.1924,117.8141,80.94,79,100,10.85,moderate rain
479,Ardmore,US,2021-10-09 20:45:23,34.1743,-97.1436,92.64,34,1,10.0,clear sky
480,Solnechnyy,RU,2021-10-09 20:45:23,50.7214,136.6319,42.89,90,100,4.68,overcast clouds
481,Santiago,CL,2021-10-09 20:42:39,-33.4569,-70.6483,73.17,38,0,10.36,clear sky
482,Alta Floresta,BR,2021-10-09 20:45:24,-9.8756,-56.0861,91.22,55,20,6.91,few clouds
483,Oranjemund,NA,2021-10-09 20:42:34,-28.55,16.4333,57.99,86,9,13.69,clear sky
484,Abnub,EG,2021-10-09 20:45:24,27.2696,31.1511,77.22,37,0,6.38,clear sky
485,Poum,NC,2021-10-09 20:44:40,-20.2333,164.0167,72.91,67,16,12.48,few clouds
486,Tura,IN,2021-10-09 20:45:25,25.5198,90.2201,73.38,86,2,2.21,clear sky
487,Killarney,IE,2021-10-09 20:45:25,52.05,-9.5167,51.57,96,0,2.19,clear sky
488,Wewak,PG,2021-10-09 20:45:26,-3.5534,143.6268,80.78,83,40,2.75,scattered clouds
489,Nieves,PH,2021-10-09 20:45:26,15.3274,120.9485,74.89,96,98,0.6,overcast clouds
490,Bodden Town,KY,2021-10-09 20:45:26,19.2833,-81.25,87.8,66,20,4.61,few clouds
491,Perur,IN,2021-10-09 20:45:27,10.9667,76.9,76.69,78,40,6.91,mist
492,Guilin,CN,2021-10-09 20:45:27,25.2819,110.2864,69.91,92,100,9.35,light rain
493,Nouadhibou,MR,2021-10-09 20:45:27,20.931,-17.0347,75.18,69,97,10.36,overcast clouds
494,Manitouwadge,CA,2021-10-09 20:43:07,49.1215,-85.8403,60.58,86,95,5.46,overcast clouds
495,Tanda,IN,2021-10-09 20:45:28,26.55,82.65,74.1,68,0,2.59,clear sky
496,Dubrovnik,HR,2021-10-09 20:45:28,42.6481,18.0922,60.64,71,40,17.27,scattered clouds
497,Gritsovskiy,RU,2021-10-09 20:45:29,54.1376,38.1604,40.1,68,0,4.18,clear sky
498,Ajaccio,FR,2021-10-09 20:45:29,42.0,8.9167,57.69,55,90,3.44,overcast clouds
499,Puerto Ayacucho,VE,2021-10-09 20:45:29,5.6639,-67.6236,87.98,67,84,2.35,broken clouds
500,Staraya Toropa,RU,2021-10-09 20:45:30,56.2801,31.6702,37.65,76,20,3.22,few clouds
501,Jalu,LY,2021-10-09 20:45:30,29.0331,21.5482,78.21,27,0,9.78,clear sky
502,Sena Madureira,BR,2021-10-09 20:45:30,-9.0656,-68.6569,90.77,45,100,3.67,overcast clouds
503,Vostok,RU,2021-10-09 20:43:30,46.4856,135.8833,42.78,96,100,5.3,overcast clouds
504,Ucluelet,CA,2021-10-09 20:41:49,48.9329,-125.5528,55.09,92,100,10.38,moderate rain
505,Markala,ML,2021-10-09 20:45:31,13.7021,-6.0659,89.91,28,7,2.93,clear sky
506,Liverpool,GB,2021-10-09 20:41:29,53.4106,-2.9779,60.19,88,75,5.75,broken clouds
507,Daru,PG,2021-10-09 20:45:32,-9.0763,143.2092,79.03,87,100,16.91,overcast clouds
508,Porto Novo,BJ,2021-10-09 20:45:32,6.4965,2.6036,82.22,89,100,4.74,light rain
509,Chicama,PE,2021-10-09 20:45:33,-7.8447,-79.1469,61.34,67,30,9.17,scattered clouds
510,Banfora,BF,2021-10-09 20:45:33,10.6333,-4.7667,80.73,63,17,4.32,few clouds
511,Acarigua,VE,2021-10-09 20:45:33,9.5545,-69.1956,87.51,75,52,1.92,broken clouds
512,Avera,US,2021-10-09 20:45:34,33.194,-82.5271,80.47,69,40,10.18,scattered clouds
513,Vila Franca Do Campo,PT,2021-10-09 20:43:41,37.7167,-25.4333,70.21,82,56,9.28,broken clouds
514,Sucua,EC,2021-10-09 20:45:34,-2.4667,-78.1667,81.34,69,40,3.44,light rain
515,Najran,SA,2021-10-09 20:44:38,17.4924,44.1277,79.45,37,8,4.83,clear sky
516,The Valley,AI,2021-10-09 20:45:35,18.217,-63.0578,87.66,62,20,14.97,haze
517,Sestri Levante,IT,2021-10-09 20:45:35,44.2732,9.3968,58.91,58,1,3.0,clear sky
518,Lavrentiya,RU,2021-10-09 20:41:15,65.5833,-171.0,30.52,80,73,9.82,broken clouds
519,Saint George,US,2021-10-09 20:44:33,37.1041,-113.5841,71.94,36,1,1.99,clear sky
520,Mayumba,GA,2021-10-09 20:45:36,-3.432,10.6554,77.09,91,97,8.72,overcast clouds
521,Yarmouth,US,2021-10-09 20:45:36,41.7057,-70.2286,63.07,78,90,8.99,overcast clouds
522,Bullhead City,US,2021-10-09 20:41:48,35.1478,-114.5683,81.1,25,1,17.27,clear sky
